"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000187867.10",317.409849513553,-2.16965705663719,0.344323820260732,-6.30121103731442,2.9532895497243e-10,2.79174208717528e-09
"ENSG00000187889.13",57.5118342561844,-3.14738341126685,0.372030083209345,-8.46002394246109,2.67322634700859e-17,6.31127231810994e-16
"ENSG00000187905.10",8.61700696036859,-2.60900413569392,0.332279815625255,-7.85182852826774,4.10014830846011e-15,7.30960103893856e-14
"ENSG00000187908.20",1769.68131827904,-3.44084056724704,0.468992175038169,-7.33666945928684,2.18974511893012e-13,3.12187955577366e-12
"ENSG00000187980.7",23.6176426531471,-1.52856032577284,0.318202401641875,-4.80373598026193,1.5573215142579e-06,7.78146611016512e-06
"ENSG00000188039.16",362.601086203714,-1.47878036179154,0.295246591310584,-5.00862805977644,5.48193952039607e-07,2.98332045511941e-06
"ENSG00000188175.10",10.9326897953873,-1.61007150660479,0.385312324395801,-4.17861408697349,2.93290863234513e-05,0.000112993998702729
"ENSG00000188176.12",68.2582165660573,-2.1515778129272,0.364605224367941,-5.90111624609069,3.61050392926275e-09,2.87202354052226e-08
"ENSG00000188211.9",108.550329396891,-1.1306117899456,0.249718230466868,-4.52755006245174,5.96714671801275e-06,2.65251616978165e-05
"ENSG00000188263.10",19.2585732587292,-1.22670635048325,0.345331533996678,-3.55225697545203,0.000381941652368875,0.00115977974187111
"ENSG00000188306.6",29.4976402855616,-2.90459036321509,0.384459758838242,-7.55499189822144,4.18885927679198e-14,6.56429631408339e-13
"ENSG00000188316.15",10.293815312682,-1.92642613743001,0.191216449090313,-10.0745837849972,7.15631386424166e-24,3.8108696570395e-22
"ENSG00000188322.8",1004.71566262018,-1.39554301943442,0.228863360136796,-6.09771270770592,1.07596896050696e-09,9.40442657396299e-09
"ENSG00000188338.15",65.1666131688337,-1.16342330713433,0.293453296556659,-3.96459443729473,7.35208368024882e-05,0.000260204945611366
"ENSG00000188365.3",4.04029551290971,-1.08423705903702,0.18223430960658,-5.94968675974212,2.68656138717149e-09,2.17680358550306e-08
"ENSG00000188396.4",20.2953083191155,-1.12992733994256,0.214995690364911,-5.25558134688534,1.47557612406388e-07,8.88420936462899e-07
"ENSG00000188452.14",18.6101300289471,-3.32780178493017,0.278482311906193,-11.9497779307834,6.50989515940364e-33,8.62666106930005e-31
"ENSG00000188488.14",106.888278509898,-2.57123395668281,0.341321921359042,-7.53316384264134,4.95254041118741e-14,7.71062545014105e-13
"ENSG00000188517.16",56.0837176774527,-2.7289347302981,0.372627895012125,-7.32348481374242,2.41612948200806e-13,3.41752185856487e-12
"ENSG00000188523.9",42.1030301408823,-4.31624839126263,0.352790057768194,-12.2346089302173,2.03080575509664e-34,3.1566405564086e-32
"ENSG00000188596.11",83.0328669218396,-2.30289981600732,0.218109093997543,-10.5584768328517,4.64131718291046e-26,3.04716248657016e-24
"ENSG00000188659.9",59.0679860551195,-1.29374528657315,0.191810765655765,-6.74490444866365,1.53127763280637e-11,1.73839003588551e-10
"ENSG00000188732.11",353.775016605885,-1.35234484220918,0.147053020499497,-9.19630781887824,3.70460316366388e-20,1.25328904205081e-18
"ENSG00000188761.13",661.005743874347,-3.53580161767542,0.299056822042213,-11.8231765907561,2.96265989424348e-32,3.65640549008006e-30
"ENSG00000188778.6",3.2684537802144,-2.41312153265785,0.375724362928623,-6.42258466778284,1.33979684333204e-10,1.33914487406521e-09
"ENSG00000188817.8",14.7891340950251,-2.5650951618352,0.467337536486407,-5.48874199389249,4.04806399207481e-08,2.68402416776811e-07
"ENSG00000188833.10",257.716558278855,-3.76339417206268,0.336282287425396,-11.191175725833,4.5042104585919e-29,4.0224557747599e-27
"ENSG00000188931.4",407.24437513162,-1.78165555856333,0.180018315930299,-9.89707935748696,4.28609231755178e-23,2.07144320476502e-21
"ENSG00000188959.9",559.216587671743,-2.80910750633537,0.36032299297116,-7.79608174091795,6.38590297526211e-15,1.10025779482707e-13
"ENSG00000188993.3",31.8510226711041,-2.75192699433039,0.249274285426749,-11.0397548211569,2.45702675136706e-28,2.05390294367184e-26
"ENSG00000189056.14",77.5576089638008,-1.80800125723778,0.29331851565621,-6.1639520205294,7.09514492628018e-10,6.35007741986034e-09
"ENSG00000189108.13",12.497954918405,-2.08090985582538,0.397392647501179,-5.23640754027591,1.63732205211335e-07,9.77633574139775e-07
"ENSG00000189157.14",52.1667756233687,-2.81031421347348,0.194050832279415,-14.482361041497,1.5662333913067e-47,1.15483608719014e-44
"ENSG00000189283.10",196.87347746628,-1.43945558100909,0.163156314555771,-8.82255513633244,1.11877079698928e-18,3.15405618021802e-17
"ENSG00000189325.7",42.0800913454853,-4.56373226475517,0.349612004661386,-13.0537058336293,6.05298990581536e-39,1.44867907382528e-36
"ENSG00000196090.12",44.1378805275563,-1.27778830368699,0.402548275965483,-3.17424860564191,0.00150224961162489,0.00394616697103183
"ENSG00000196104.11",50.6798661786648,-2.31003316369134,0.419621281929349,-5.50504291171838,3.69078358426436e-08,2.46417861038091e-07
"ENSG00000196118.12",31.7372055604078,-1.00249521079152,0.128190775527696,-7.8203381379414,5.26816320172002e-15,9.19243331484593e-14
"ENSG00000196132.14",42.8246032539659,-1.40958377006507,0.384188076005615,-3.66899406332556,0.000243506733139182,0.000771771147156432
"ENSG00000196172.9",143.252765587858,-1.08029652147372,0.286473286762286,-3.77102009643972,0.000162581577862491,0.000536577051878091
"ENSG00000196187.12",2732.21702044646,-1.49383467492076,0.116846724578288,-12.7845661083968,1.99975713682682e-37,4.0496490300417e-35
"ENSG00000196188.12",1465.54835925915,-2.2080472969232,0.481922571444133,-4.5817470020268,4.61107546063938e-06,2.10303070493491e-05
"ENSG00000196260.5",576.854237467809,-4.19649670308687,0.42194317689908,-9.94564418348347,2.63463853956518e-23,1.31530669867598e-21
"ENSG00000196289.7",3.1379164240349,-1.20802302641752,0.324272365353517,-3.72533448880405,0.000195056402228195,0.000632931832822611
"ENSG00000196335.13",149.628240618432,-1.2553214191754,0.279476617310898,-4.49168675094899,7.06613018412791e-06,3.08804923365931e-05
"ENSG00000196352.16",13411.363179185,-1.98191232587969,0.214006302766847,-9.26099979419262,2.02526808120061e-20,7.00958934048242e-19
"ENSG00000196353.11",21.1454050946692,-1.85472254342805,0.409997521219096,-4.52374087022082,6.07561032461605e-06,2.69656197707454e-05
"ENSG00000196364.9",3.14156576177484,-3.39047583281311,0.505997847012649,-6.70057363451264,2.07602954834072e-11,2.30851916829411e-10
"ENSG00000196371.3",398.006212459757,-1.73081843657804,0.179080895658616,-9.66500882303784,4.24583331370686e-22,1.79813229409359e-20
"ENSG00000196376.11",13.4380946630753,-1.21863293281422,0.238097676525928,-5.11820590018026,3.08455758398549e-07,1.753301796503e-06
"ENSG00000196420.7",24.8724627651247,-1.12366359519848,0.207415348195658,-5.41745635013719,6.04529017144347e-08,3.90034471999166e-07
