"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003.15",4108.5283142648,-0.269055626449934,0.264161171211244,-1.01852829171013,0.308426962756919,0.489652476071544
"ENSG00000000419.13",3005.78202368819,0.00130172425494608,0.1571179688541,0.0082850119845609,0.993389592476169,0.996849843126017
"ENSG00000000457.14",825.945293621841,0.121142478990208,0.175778180194962,0.68917813835508,0.490711172501434,0.659930415302601
"ENSG00000000460.17",805.199376912075,0.521571742665729,0.215446864068628,2.42088342719896,0.0154828414469642,0.0595658081629903
"ENSG00000000938.13",589.920940333266,1.1045283372338,0.347499808623866,3.17850056265597,0.00148038930794373,0.0104816570661809
"ENSG00000000971.16",4951.21321904936,0.441765687860665,0.496439402183813,0.889868301986827,0.373536606099447,0.553222374273985
"ENSG00000001036.14",3266.52407976557,0.333378927375885,0.229963502620324,1.44970364243539,0.147141179583364,0.299105196008914
"ENSG00000001084.13",3744.27554337621,0.111086384670028,0.480099457289394,0.231382025085414,0.817018028217083,0.894746975899143
"ENSG00000001167.14",1856.3715314659,-0.498914817491384,0.179258825287627,-2.78320923218624,0.00538240831267687,0.0274335084207899
"ENSG00000001460.18",864.011428801945,0.545747211528012,0.225500405330557,2.42016066768488,0.015513650907608,0.0596386602697574
"ENSG00000001461.17",2473.66055877709,0.599904360418805,0.19402610546941,3.09187446177642,0.00198896944498663,0.0131058704796069
"ENSG00000001497.18",4390.12121913105,0.403783896464374,0.198220900723502,2.0370399639522,0.0416460373355215,0.1227076467935
"ENSG00000001561.7",724.858369241894,-1.28448644547032,0.579092047511206,-2.21810410105047,0.0265477352671719,0.0882903330782113
"ENSG00000001617.12",9274.85843873336,0.356696406960012,0.289019676389243,1.23415959569349,0.217143439958317,0.38823537159581
"ENSG00000001626.16",244.639648914835,2.42864987959819,0.922217333798641,2.63348973239801,0.00845123909464058,0.0382734276240045
"ENSG00000001629.10",2972.20677607791,-0.17156688186594,0.189700855559911,-0.904407528155594,0.365779347806273,0.545970253022691
"ENSG00000001630.17",79.8817429064211,-0.194324502291768,0.495761177176447,-0.391972004339915,0.695078899274569,0.814920088804667
"ENSG00000001631.16",381.659701195246,-0.170963400226762,0.156729786464016,-1.09081626462889,0.275353738193854,0.453958362789351
"ENSG00000002016.18",501.874014796988,-0.00359580845552682,0.19558247554422,-0.0183851259961879,0.985331618174158,0.992667696251863
"ENSG00000002079.14",30.1042317059184,2.61983510697979,0.547703000506269,4.78331340992864,1.72428953225378e-06,5.40950411570765e-05
"ENSG00000002330.14",717.529540846374,0.288930188649395,0.300324837891714,0.96205891819568,0.336020008851236,0.517691091267529
"ENSG00000002549.12",7948.66640492165,0.218929013012769,0.308761994210267,0.709054278434535,0.47829079442587,0.648533172946905
"ENSG00000002586.20",12601.4622708296,0.867832753625589,0.296726643597794,2.92468766236549,0.00344802108713236,0.0197139097239543
"ENSG00000002587.10",1376.20490151375,0.997168112125365,0.463092529550423,2.15328049686621,0.0312966406143361,0.0996434456731186
"ENSG00000002726.21",1648.29286724946,0.0382283514494132,0.900177365904925,0.0424675768324648,0.966125958361158,0.982288080248636
"ENSG00000002745.13",31.8043222993711,-1.62136134597216,0.614163425133508,-2.63995099613707,0.00829180158369981,0.037781283678654
"ENSG00000002746.15",48.9088937965555,-0.690632426255306,0.556536953749848,-1.24094621498527,0.21462561858533,0.385228471620764
"ENSG00000002822.15",33.6726596978366,0.729804787089956,0.442633159768416,1.64878019412686,0.0991926739534744,0.227290555502594
"ENSG00000002834.18",10574.7359806757,0.233628906499607,0.200660999152238,1.16429653737723,0.244303859325508,0.419953098873927
"ENSG00000002919.15",1675.11736833752,0.176705855493504,0.136423773739539,1.29527171584384,0.195226512723423,0.362374167166824
"ENSG00000002933.9",1980.16597954371,0.151960940331127,0.541722011855385,0.280514612671293,0.779082716031923,0.871058887782301
"ENSG00000003056.8",3219.80181020433,0.645809163128601,0.269270987609336,2.39836147541284,0.0164686042802089,0.0620921539368641
"ENSG00000003096.14",576.081656814355,-0.0465159971000924,0.466344240097032,-0.0997460525949969,0.920545938142398,0.956610513736055
"ENSG00000003137.8",443.074988961396,0.541687045683605,0.474884035040407,1.14067226041304,0.254006334278497,0.430990355160829
"ENSG00000003147.19",1112.40758713096,-0.792241997696084,0.522062686894838,-1.51752273737133,0.129134757286301,0.273241069121354
"ENSG00000003249.15",1409.85464657018,-1.34834557135028,0.365567161547842,-3.68836622425624,0.000225698638368069,0.00249026038509857
"ENSG00000003393.15",1296.73192039497,-0.374563479665653,0.192079664605348,-1.95004234537394,0.0511710721314253,0.141512733747435
"ENSG00000003400.15",1693.46686254613,0.46167067682589,0.359870479000816,1.2828801020515,0.199534084998575,0.367796161354098
"ENSG00000003402.20",4921.0642231631,0.383382212554858,0.20927766482267,1.83193086027462,0.0669617221096899,0.171203212020499
"ENSG00000003436.16",1201.89773258869,-0.631903006607094,0.580507983457844,-1.08853456733379,0.276359184999658,0.454860258294068
"ENSG00000003509.16",726.288181508865,-0.535997259162842,0.134982437271069,-3.97086665494461,7.1611654123666e-05,0.00102599969908089
"ENSG00000003756.17",3244.5750958198,-0.403006894519884,0.165091741677953,-2.44110874610576,0.0146422448700715,0.0571281864854406
"ENSG00000003987.14",77.6153332676738,-0.941716196993213,0.290460666364149,-3.24214706514716,0.00118632786487718,0.00890809869837145
"ENSG00000003989.18",1861.56028619193,-0.440039927526894,0.780037093379962,-0.564126925836521,0.572667754592396,0.726286905524008
"ENSG00000004059.11",6177.24821712497,-0.323167109124325,0.181723750038456,-1.77834272656126,0.0753475830108947,0.186182256554705
"ENSG00000004139.14",168.974005843171,0.945394274291316,0.364310816172692,2.59502115315505,0.00945850975839762,0.0415225943711271
"ENSG00000004142.12",7149.89762840728,0.190107465982591,0.13156404203574,1.44498042961425,0.14846338277641,0.301290028127979
"ENSG00000004399.13",4180.5164192565,0.102367454233958,0.260722453750278,0.392629989329596,0.694592786465173,0.814549473263783
"ENSG00000004455.17",11005.8268908242,0.660091041880541,0.143626601942191,4.59588288627913,4.3092069749089e-06,0.000111011801222845
"ENSG00000004468.13",652.801307352787,1.39357466182379,0.525394865379417,2.65243296737856,0.00799139939942157,0.0367177228620481
"ENSG00000004478.8",9480.15469017148,-0.172020921587655,0.214873612526317,-0.800567922534397,0.423381827200246,0.600171741499947
"ENSG00000004487.17",7741.49092215291,-0.291816422589655,0.170716788030963,-1.70935984653558,0.0873843139236594,0.207516445545354
"ENSG00000004534.15",4684.61292363323,-0.497035299476265,0.201001746391815,-2.47279095032035,0.0134062537946312,0.053537092214303
"ENSG00000004660.15",1297.28020921456,1.04546867151373,0.34641478191407,3.01796784114444,0.00254475907807457,0.0157094896819756
"ENSG00000004700.16",1142.52187086143,0.685405075687876,0.328145440588836,2.08872344670693,0.0367326249818065,0.111821439440127
"ENSG00000004766.17",1317.22252781734,0.127786157665462,0.169855998145059,0.752320548352559,0.451858313563324,0.625481164401372
"ENSG00000004776.13",73.3859548283225,-0.224915744746688,0.556772836411725,-0.403963214506331,0.686239769842974,0.80916010534429
"ENSG00000004777.18",1092.33260860521,0.155009974542165,0.308325605345298,0.502747653308155,0.615141701331881,0.758334167491086
"ENSG00000004779.10",3920.61249467041,0.038752224011679,0.220821816223991,0.175490921478386,0.860693903699521,0.922240331043899
"ENSG00000004799.8",502.154192862289,0.37490114783452,0.647342372815369,0.579138897094023,0.562495456019037,0.718560923933726
"ENSG00000004809.14",18.6614375218451,-2.79370885508569,0.713369692642238,-3.9162146694768,8.99501604223765e-05,0.00121899074255757
"ENSG00000004838.14",362.745852727616,-0.171904016637271,0.767433082245608,-0.223998705052247,0.822758310853954,0.898371466128669
"ENSG00000004846.16",5.54760543484297,0.11601310610139,0.890894721958105,0.130220892819304,0.896391665243773,0.942831389809905
"ENSG00000004848.8",38.7626819723668,-5.63835906475547,0.930456741446392,-6.05977560653778,1.36311576396477e-09,1.52805847481775e-07
"ENSG00000004864.14",1800.84249782145,-0.66508628766058,0.196948257098415,-3.37695949920611,0.000732918410171077,0.00619834281733065
"ENSG00000004866.22",1281.4552146128,0.315746534637674,0.165372142870491,1.90930908408768,0.0562222311410712,0.151220361081375
"ENSG00000004897.12",3409.86083839261,0.00953855682372887,0.143783525744865,0.06633970598728,0.947107372026897,0.971471476794836
"ENSG00000004939.15",3.29124335042986,-1.86507223168598,0.581739906490928,-3.20602422298335,0.00134582658765721,0.0097699959996567
"ENSG00000004948.16",4.97183693855123,-1.44107260228752,0.560193938353257,-2.57245304460754,0.0100980652899642,0.0434872920995689
"ENSG00000004961.15",2163.50837835332,0.629757059560317,0.17737946333693,3.55033805894485,0.000384736756571274,0.00375722171453432
"ENSG00000004975.12",2265.5936276664,-0.484152380496773,0.169925898407313,-2.8491971208312,0.00438297154701207,0.0235942482795956
"ENSG00000005001.10",3907.76348475983,1.83228566015365,0.40711599760577,4.50064765553117,6.77467247520624e-06,0.000156067949231062
"ENSG00000005007.13",8409.05820901589,-0.0433022732205829,0.125903370048337,-0.343932598499614,0.730896975628736,0.839802767151977
"ENSG00000005020.13",2110.25212007889,0.999945094414533,0.199916037812109,5.00182529304794,5.67900440468459e-07,2.18295388823974e-05
"ENSG00000005022.6",26754.6628399446,0.959731138604392,0.230066083746611,4.17154550977368,3.02540615603967e-05,0.000513016972991234
"ENSG00000005059.16",2317.58022841621,1.16576868051751,0.26035946480961,4.47753524677888,7.55097636548334e-06,0.000170639502410374
"ENSG00000005073.6",367.743885064394,-2.18541893390064,0.487678903871128,-4.48126608830747,7.42015288840938e-06,0.000168475200157851
"ENSG00000005075.15",3074.30851975782,0.00174629160575634,0.287942851060827,0.00606471596472259,0.99516108642928,0.99765597109872
"ENSG00000005100.13",1561.99508101903,-0.289156866227333,0.17630167411434,-1.64012547061692,0.100979081506659,0.230014585251353
"ENSG00000005102.14",118.882128067844,0.482090653183365,0.507055706550545,0.950764673299873,0.341723849393505,0.523501773267982
"ENSG00000005108.16",83.9680756378756,-1.99056958851744,0.526427863225299,-3.78127703256755,0.000156025928149852,0.00186558465103855
"ENSG00000005156.12",1490.6306241384,-0.350283466104061,0.163420634186455,-2.14344698787795,0.0320772235126952,0.101549447282539
"ENSG00000005175.10",2188.6535671022,0.169460504850902,0.125646114613341,1.34871265516164,0.177429279090855,0.338919524126778
"ENSG00000005187.12",209.17054191289,-2.09760693255634,0.538995786441959,-3.8916944906066,9.95465445198157e-05,0.00131901633074921
"ENSG00000005189.20",570.311695419756,0.747509528525457,0.233694367816641,3.19866300377406,0.00138066456468514,0.0099651845412296
"ENSG00000005194.15",3094.13459327956,-0.315644656107623,0.157468543844163,-2.00449339532851,0.0450172337085023,0.129612282305396
"ENSG00000005206.17",2781.86403458811,-0.442978402098086,0.25090581881982,-1.76551665553917,0.0774769735289915,0.190078147776959
"ENSG00000005238.20",1537.38977358826,0.0818300105088216,0.262844437326796,0.311324870866801,0.755553661877374,0.855859703577652
"ENSG00000005243.10",1312.70068511089,1.51392455940288,0.460460639307049,3.28784792915459,0.00100956355979003,0.00788348204427121
"ENSG00000005249.13",468.519292778445,-1.63089182453321,0.486641856120834,-3.35131843679361,0.000804277598131808,0.00667365816832022
"ENSG00000005302.19",2399.62341082167,0.130991204236918,0.145375327035138,0.901055267825858,0.367558934985891,0.547520660594947
"ENSG00000005339.15",5827.88994003181,0.38847732493519,0.160542316193086,2.41978148906214,0.0155298359265953,0.0596694914879309
"ENSG00000005379.17",1125.21402110544,-1.64548143019703,0.427389255186736,-3.8500767397114,0.000118080822335953,0.00150005755904451
"ENSG00000005381.8",6.58921883006841,-0.246566635759148,0.528803105444734,-0.466273047984053,0.641020068149878,0.777641370426603
"ENSG00000005421.9",25.0116195283242,-3.74665538204985,1.04388852674875,-3.58913359620785,0.000331778792267947,0.00336068710867404
"ENSG00000005436.14",961.308275687467,-0.165708347618987,0.160998865902868,-1.02925164528153,0.303361439275384,0.484263411752467
"ENSG00000005448.17",1515.36758332399,0.262200275617232,0.371269945168108,0.706225427157887,0.480047960138097,0.649909478043469
"ENSG00000005469.12",1608.42580589935,0.947057037284386,0.320827238292828,2.95192216946362,0.00315802519842536,0.0184616650919075
"ENSG00000005471.19",32.621092791523,-1.11530692074805,0.396669502733401,-2.81167801674343,0.00492838107133355,0.0256933903090653
"ENSG00000005483.21",3421.14044339909,0.0815696433818804,0.215637580591267,0.378271928103722,0.705228596955032,0.821713689206715
"ENSG00000005486.17",5232.31615500365,-0.387434940446128,0.235661091370268,-1.64403439784379,0.100169097323109,0.228891059148681
"ENSG00000005513.10",30.0312109884181,-0.0720368778383493,0.532496941626649,-0.135281298740034,0.892389470590306,0.940295697331792
"ENSG00000005700.15",2691.2995931673,-0.0867132153335515,0.205675878455546,-0.421601288321681,0.67331606576709,0.800332033453056
"ENSG00000005801.18",1382.70640377759,-0.824388094413018,0.209142469769801,-3.94175365395851,8.08880317446481e-05,0.00112287675984591
"ENSG00000005810.18",3735.21390351373,0.879728855852698,0.277295669905242,3.17253008730111,0.00151116900163868,0.0106321533329579
"ENSG00000005812.11",2305.46943868192,0.384303567065987,0.181697408118045,2.11507456846227,0.0344235923590749,0.106806819511793
"ENSG00000005844.19",1109.85134179959,1.0861931816004,0.473900617940064,2.29202735865133,0.0219040645153171,0.0765527910897961
"ENSG00000005882.12",920.754405348348,0.700419434452878,0.226781665567541,3.08851878611975,0.00201156975194422,0.0132157863644162
"ENSG00000005884.18",21515.8564737766,1.6261379129343,0.431525742939502,3.76834508610598,0.000164333419657948,0.00194815087587422
"ENSG00000005889.16",2481.23692822921,0.327390918705694,0.190102640432533,1.72217975489869,0.0850369610474483,0.203584153371748
"ENSG00000005893.16",14285.3231837356,0.446749443707904,0.230923906995464,1.93461755225144,0.0530372445090591,0.145130615349475
"ENSG00000005961.19",339.291811521091,0.709141849698569,0.510855693336087,1.38814514343101,0.165092852469453,0.323024005211537
"ENSG00000005981.13",13.1210701991782,1.11898010582232,0.769562511788807,1.45404705749155,0.14593326012914,0.297236118700008
"ENSG00000006007.12",3276.23465418507,-0.0883417439813937,0.16429953156199,-0.537687132407083,0.590793064244152,0.739823686713219
"ENSG00000006015.18",1819.23188573606,0.238873000155893,0.345221647639025,0.691940965433506,0.48897440314995,0.658321719054947
