"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene"
5297.43208850464,-1.3331270258554,0.193750558684255,-6.88063577678724,5.95860215996647e-12,1.87907079821756e-10,"IGF2BP2"
257.259507698241,2.21257693348086,0.290566863407181,7.61469118514143,2.64322667293653e-14,1.32311516980516e-12,"IGSF9B"
10.2790399467823,2.73935154614067,0.276633946160766,9.90244177968203,4.06233364251749e-23,7.66910558369552e-21,"IGFALS"
7.50825366492042,1.53153800050477,0.453890175336964,3.37424796508928,0.000740176606816304,0.00316756277819866,"IGLL1"
117.967616657206,2.78053670399913,0.33874101259283,8.20844421145238,2.24072877550604e-16,1.63297228501722e-14,"IGFBPL1"
68.9054152894153,-1.87126294209831,0.233894896479771,-8.00044366192552,1.23971706070933e-15,8.07630947486494e-14,"IGLON5"
5.98907695674686,-1.41428826159276,0.362214029787538,-3.90456510594669,9.43949783789206e-05,0.000535990965028976,"IGFBP1"
1.56321129243447,1.81448571786243,0.532462649402816,3.4077239406322,0.000655071313007526,0.00285607634490084,"IGKV1OR-2"
120.450683445166,-1.04576678360862,0.355937886714981,-2.93805976447239,0.00330273349423993,0.0113139954531359,"IGFN1"
16.8695245503902,-2.02135677111126,0.303658254897068,-6.65668309197273,2.8007617852849e-11,7.6471212794504e-10,"IGF2BP2-AS1"
8357.60427842132,-2.43313752774576,0.304708916468953,-7.98512086860339,1.40384684098391e-15,9.0644149854735e-14,"IGFBP6"
47.7437002801071,-1.48090069608847,0.247382867748355,-5.98627022787563,2.14707540831018e-09,3.91545745343978e-08,"IGSF22"
3.94479387139969,1.63243460408932,0.428561645792035,3.80910102459678,0.000139472966781556,0.000748329377189711,"IGSF5"
1646.73890074646,-3.59184827239017,0.399012355157406,-9.00184725100361,2.21951214924597e-19,2.55792323130397e-17,"IGFL1"
168.192288662891,-5.44265883857632,0.459974243756434,-11.8325295654126,2.65032435322497e-32,1.52278418816817e-29,"IGFL3"
5.8903478922797,1.33160482484339,0.471692587211884,2.82303530083935,0.00475713333670861,0.0154069562236592,"IGKV7-3"
9.35973730909602,1.33296533926379,0.533051296780678,2.50063239188072,0.0123971786587389,0.0341903407252665,"IGKV1OR2-3"
659.217296411448,-3.56145685723244,0.340064925336988,-10.4728732423763,1.15095527418144e-25,3.04197478966156e-23,"IGFL2"
40.0451056005785,-1.40131046792374,0.383159088591407,-3.65725493573787,0.000254930799132144,0.00126536019465111,"IGFL4"
182728.568872412,1.13549885555271,0.383700308139675,2.95933787767343,0.00308300872650834,0.0106903281884646,"IGKC"
6576.44020786452,1.35064586426894,0.398223781776528,3.39167555047449,0.000694666461010791,0.00299935219415953,"IGKV4-1"
1159.41821151717,1.43502027092888,0.444242007121715,3.23026694442182,0.00123674687155494,0.00491931671744714,"IGLV4-69"
586.726081219629,1.24377122015639,0.475803078488751,2.61404618084201,0.00894769414250527,0.0261389237550381,"IGLV8-61"
28.6591139104056,1.15393496148564,0.425069418662234,2.71469767248198,0.00663362982494006,0.0204074070310971,"IGLV1-50"
13.384269018084,1.30223045994069,0.495622104091831,2.6274664692909,0.00860233193908576,0.0253349616158352,"IGLV5-48"
254.959630928761,1.49040810695433,0.452407745473884,3.29439122531639,0.000986351116862018,0.00405557872101169,"IGLV5-45"
3596.608824006,1.13238990824339,0.393967525238267,2.87432297258138,0.00404894682191795,0.0134529413974972,"IGLV1-40"
3645.77022800458,1.27740039245983,0.405121142327009,3.15313188821118,0.00161528809641119,0.00618725570842722,"IGLV2-23"
23.6799843819152,1.28756691108078,0.463286097274193,2.77920472609982,0.0054492169614482,0.0172551283096337,"IGLV3-12"
15.298808990404,3.49450443287611,0.514366891083911,6.7937973719736,1.09219762399401e-11,3.24832519154108e-10,"IGLV4-3"
10.8909108612827,1.09910577349288,0.430362673892043,2.55390590348593,0.0106522039306986,0.0301539896345981,"IGLJ2"
70.9762832738813,-1.21856546825385,0.364580133849314,-3.34238033045843,0.000830631628879677,0.00350360580135491,"IGHE"
