"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003.15",2190.84898801291,0.139953815000917,0.141106578742649,0.991830545733558,0.321280194340588,0.4216164303738
"ENSG00000000419.13",1988.58928539219,-0.204192084705811,0.0893112673124745,-2.28629702444376,0.0222368878468254,0.0466952699930832
"ENSG00000000457.14",564.907158137378,0.526279315830199,0.0847128082551986,6.21251174019369,5.2144283164676e-10,8.55017878423988e-09
"ENSG00000000460.17",541.87498408682,0.818127775113606,0.114719923711244,7.13152300530532,9.92643583231797e-13,2.91182468710053e-11
"ENSG00000000938.13",625.451591515324,0.194908993136008,0.207277757604775,0.940327584533451,0.347049554489953,0.448057723154163
"ENSG00000000971.16",4464.60373292636,-0.025865474097943,0.20656400085689,-0.125217724243553,0.900351185764724,0.928098174049704
"ENSG00000001036.14",1982.20676492757,-0.179608155076571,0.104508476907168,-1.7185989155321,0.0856874292881582,0.143054579425774
"ENSG00000001084.13",5656.34486396658,-0.778345294133038,0.220893743601601,-3.523618557241,0.000425696602124887,0.00155433202322843
"ENSG00000001167.14",1725.42418529257,0.0189572138721337,0.0811285481583125,0.233668841640566,0.81524207890711,0.863502312250286
"ENSG00000001460.18",990.801816294951,-0.402502131314281,0.121125345700785,-3.32302152770387,0.000890480420172366,0.00293208777321842
"ENSG00000001461.17",2480.60276964007,0.0721970080513283,0.103805184036217,0.69550484132025,0.486738978244377,0.583901019827224
"ENSG00000001497.18",2933.42130027866,0.0225611520171994,0.0838197429387023,0.269162744076875,0.787804448522135,0.842994338904464
"ENSG00000001561.7",278.688729409961,1.6594780147786,0.255957152953913,6.48342113368247,8.966575838849e-11,1.75962704210635e-09
"ENSG00000001617.12",6309.32899002426,0.2118205869396,0.120879042748401,1.75233507912936,0.0797162075010452,0.134755093215046
"ENSG00000001626.16",59.9606719747439,1.88831586654961,0.466359838666158,4.04905334891274,5.14252223175092e-05,0.000247266556535189
"ENSG00000001629.10",3776.28900669908,-0.251192705175319,0.100135714444044,-2.50852262422001,0.0121237204143284,0.0277920240408679
"ENSG00000001630.17",189.797483201012,-0.650075496487037,0.178234821171192,-3.6472979422054,0.00026501256543576,0.00103206780023708
"ENSG00000001631.16",245.021513156998,-0.0684940425974575,0.10959526886051,-0.624972622537522,0.531989026680334,0.625249849423496
"ENSG00000002016.18",332.300078574297,0.677516603977376,0.135475282072536,5.0010348279963,5.70234093049829e-07,4.70719650311679e-06
"ENSG00000002079.14",54.062776824574,-1.29056821574191,0.282751710166837,-4.56431621573718,5.01124975893173e-06,3.20659705832916e-05
"ENSG00000002330.14",553.269502500904,-0.16969363587705,0.117624752678204,-1.44266943830517,0.149113612367996,0.226711044592915
"ENSG00000002549.12",8283.59295847572,-0.169096755728104,0.176944625369749,-0.955647877830441,0.339250163939786,0.440083381865614
"ENSG00000002586.20",12146.2055769504,-0.173071446678114,0.147501000734329,-1.17335777938104,0.240652360815284,0.334687059068496
"ENSG00000002587.10",864.596042503721,0.617451112061609,0.218162140514801,2.8302395209572,0.00465131683293658,0.0121553827333672
"ENSG00000002726.21",377.663007950658,0.0524509453983555,0.297274507884285,0.176439432266329,0.859948728094314,0.898266812043838
"ENSG00000002745.13",44.760749206983,-0.405644479854464,0.40608059256278,-0.998926043952106,0.317830518793461,0.418140803548517
"ENSG00000002746.15",144.691545498493,-1.19228853782144,0.252286944996977,-4.72592245245082,2.29073062864449e-06,1.61376819898645e-05
"ENSG00000002822.15",92.0738610914234,-1.27137350471529,0.266316115802089,-4.77392628262912,1.8066853656862e-06,1.30657596302252e-05
"ENSG00000002834.18",14101.6952027886,-0.224806168536056,0.085102826002946,-2.64158288384306,0.00825196136109899,0.0199176603361433
"ENSG00000002919.15",1708.28792788857,-0.242606879431756,0.0715773605311135,-3.38943595616799,0.000700365666048136,0.00238854827446967
"ENSG00000002933.9",1254.73140171706,-0.149189558529742,0.211551147416489,-0.705217439620058,0.480674929917419,0.578130784441743
"ENSG00000003056.8",4711.76922662119,-0.0861065701243827,0.101849186140831,-0.845432088237992,0.397869634961746,0.499200337565738
"ENSG00000003096.14",872.103600587017,-0.10487045534285,0.169886137401541,-0.61729848560262,0.537037865537782,0.629925854916937
"ENSG00000003137.8",2002.99625265875,-1.50363072424361,0.24667132383428,-6.09568514438993,1.08969708371399e-09,1.6792869487296e-08
"ENSG00000003147.19",238.337544937648,1.53314956622989,0.244766787453226,6.26371568701032,3.75910592273125e-10,6.35990140884353e-09
