"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000271367.1",5.8767033404537,1.15650500496349,0.232908126927404,4.96549871496742,6.85247468011857e-07,3.65923420429879e-06
"ENSG00000271369.1",7.57389789496181,2.18971876719555,0.389327937701935,5.62435560140042,1.86201731948283e-08,1.30850855422894e-07
"ENSG00000271392.1",19.5701508066693,1.90667579855154,0.361250007383306,5.27799518223524,1.30604898226593e-07,7.94942768148417e-07
"ENSG00000271447.6",2544.81118076114,2.03178338198178,0.281925802441392,7.20680180525211,5.72812815223056e-13,7.83252749146657e-12
"ENSG00000271503.6",4550.04631830114,1.57646629782825,0.228605468715504,6.89601305990686,5.34822808399296e-12,6.47824965388802e-11
"ENSG00000271573.1",5.50319851139207,3.43611277968227,0.544177929416281,6.31431852329633,2.71354535962215e-10,2.58294307716963e-09
"ENSG00000271707.1",3.87720405786952,1.80238122687536,0.239826791046525,7.51534563344805,5.67607747727257e-14,8.75650664895118e-13
"ENSG00000271725.1",3.47802010023437,1.74369442788523,0.256083833332248,6.80907656370065,9.82271960839061e-12,1.13896018168903e-10
"ENSG00000271795.1",46.4470769919833,1.8170989061673,0.199057612776538,9.12850747490463,6.94501251641987e-20,2.27720387596545e-18
"ENSG00000271811.1",24.5870677028361,1.13305041142839,0.283326841789179,3.99909307665063,6.35856719857583e-05,0.000228187892627289
"ENSG00000271825.1",7.3930209330492,1.23376441252444,0.263497587909229,4.68226074596727,2.83728253606939e-06,1.35080954647701e-05
"ENSG00000271996.1",16.4698518331322,3.23346731509877,0.412422903079904,7.84017398391745,4.49922598536735e-15,7.94715862624223e-14
"ENSG00000272157.1",19.446969767467,2.44177032096759,0.485237805732693,5.03211063136476,4.85109169444755e-07,2.66319191992237e-06
"ENSG00000272163.1",8.5297539712262,1.41784214773059,0.430674655708889,3.29214205882821,0.000994273745992034,0.00273470452795284
"ENSG00000272218.1",3.92790757111602,1.59125749172781,0.395611426802105,4.02227383721097,5.76389900559438e-05,0.000208827869226247
"ENSG00000272282.1",33.1443668993452,1.24267778487798,0.250022508871434,4.97026363941089,6.6861924235985e-07,3.5774999868695e-06
"ENSG00000272311.1",1.46484684262942,2.8144625444066,0.75271997882913,3.73905651977585,0.000184712198243585,0.000602220405067181
"ENSG00000272362.1",6.67377859766759,4.47202434659379,0.383699395122859,11.655020579748,2.16328156622836e-31,2.42997362181495e-29
"ENSG00000272411.1",4.1301569932399,1.87194935131923,0.312120357658444,5.99752404925705,2.00348702616824e-09,1.66702178600966e-08
"ENSG00000272582.1",21.1622527224639,1.85869072317506,0.211165863577259,8.80204163536601,1.34349318780629e-18,3.73270435831476e-17
"ENSG00000272620.2",334.350290910147,1.55072489555927,0.386786563019571,4.00925224354498,6.09113238356072e-05,0.000219412004035666
"ENSG00000272636.4",2074.76482958927,1.10031176711934,0.233974430555174,4.70270090842201,2.56742379533268e-06,1.22863768777811e-05
"ENSG00000272666.1",119.131987203233,2.08626783608309,0.237114926984744,8.79855124522514,1.38593711843133e-18,3.83580440592988e-17
"ENSG00000272682.1",5.209944093881,1.44954421850298,0.210623346882057,6.88216306483196,5.89504758932871e-12,7.07504125537297e-11
"ENSG00000272703.1",2.26063350468306,1.3032869789097,0.540992277061796,2.40906762290218,0.0159933342933837,0.0321454058111792
"ENSG00000272729.1",7.62542734540832,1.10517104707257,0.257362440255155,4.29422042306125,1.753082382944e-05,7.08924722316661e-05
"ENSG00000272808.4",49.6784532314984,1.0457315788094,0.308298283969784,3.39194745213663,0.000693977481320734,0.00198192635344712
"ENSG00000272975.1",2.35034671220226,2.65531275853963,0.394125453058983,6.73722729128648,1.61437546552494e-11,1.82050905437785e-10
"ENSG00000273186.1",24.3920873376621,1.00037411715225,0.185179116889197,5.40219725613463,6.58295008850018e-08,4.21789912533225e-07
"ENSG00000273199.1",14.3194437858387,1.36547363146829,0.21779270770607,6.26960216368267,3.61971736416962e-10,3.36856286485637e-09
"ENSG00000273225.4",4.96022141345867,4.25675935441734,0.510052428657814,8.34572901773815,7.07759235528892e-17,1.59126853611171e-15
"ENSG00000273367.1",15.7230779872093,1.10227810050051,0.302865279963506,3.63949971628748,0.000273168238562872,0.000856902570973488
"ENSG00000273432.1",36.6316201865646,1.04118391534033,0.203898264757739,5.10638928966563,3.28372851283146e-07,1.85916316430363e-06
"ENSG00000273540.4",5.07987452986169,1.53705422287945,0.343887772519292,4.46963906747576,7.83517021734756e-06,3.3962640152253e-05
"ENSG00000273760.1",263.691653743313,2.90652041556507,0.296523850572968,9.80197852533228,1.10401625328258e-22,5.10403398382536e-21
"ENSG00000273837.1",12.6014812381838,1.0104018490366,0.24943530399284,4.0507571817725,5.10521638801899e-05,0.00018641981263984
"ENSG00000273962.1",1.81728431599959,1.70341513833577,0.524183149833695,3.24965642042521,0.0011554451424308,0.00313275320721668
"ENSG00000273976.2",1.16524332339005,2.43085349442258,0.707069533683543,3.43792707593951,0.000586185539177806,0.00170524545924097
"ENSG00000274099.1",1.13233747500665,1.88570493163274,0.755229210191306,2.49686440379481,0.0125296857874186,0.0259884336773666
"ENSG00000274209.4",4.66181250012641,2.03368394121434,0.45814556730058,4.4389471084418,9.04000267715795e-06,3.87240156389623e-05
"ENSG00000274312.1",14.5824737316154,1.23762646717925,0.453470856055481,2.72923044701207,0.0063482324333958,0.0142438960560807
"ENSG00000274528.1",32.9341626067832,1.09524249720461,0.195958224367339,5.58916320425262,2.28166436313449e-08,1.5810009741276e-07
"ENSG00000274576.2",178.872125280879,1.36691502383515,0.359634745378223,3.80084249756675,0.00014420494537274,0.000481118158619157
"ENSG00000274752.1",4.7827501468262,1.53420797604185,0.323567509386283,4.7415390344717,2.12100780486334e-06,1.03410817966515e-05
"ENSG00000275011.1",18.2170281601886,1.76701253442025,0.39581911638816,4.46419200402497,8.03714686437814e-06,3.4775232505576e-05
"ENSG00000275158.1",1.82244668362492,1.24967255590996,0.412330734403406,3.03075286812681,0.00243944823865987,0.00609989335225246
"ENSG00000275186.1",1.52448969470891,1.16825120306601,0.517667407567424,2.25676020160463,0.0240230628195314,0.045763126786946
"ENSG00000275216.2",1071.510248436,1.96044353391259,0.42271383070011,4.63775583274778,3.52212514823046e-06,1.64392518686114e-05
"ENSG00000275302.2",661.474082078721,1.10889654960985,0.203489614703212,5.44940119537387,5.05396906646412e-08,3.29326839962026e-07
"ENSG00000275312.1",1.38581775314618,2.91566680979767,0.761070122635756,3.83100942091914,0.000127618618388409,0.000430576204432371
"ENSG00000275393.1",54.9640801625886,2.12779189472607,0.233555522917559,9.11043279193677,8.20539833358455e-20,2.6601401858011e-18
"ENSG00000275612.1",3.1414971641762,2.5005327962051,0.532475266272463,4.69605436081533,2.65234981332551e-06,1.26738071173128e-05
"ENSG00000275791.1",8.90008181985307,1.00083483479264,0.294744616769816,3.39560004780086,0.000684783420654667,0.00195858683552274
"ENSG00000275832.5",8261.07829300884,1.67827962972284,0.163610371624124,10.2577826397125,1.09185054960265e-24,6.29203495077633e-23
"ENSG00000275874.1",119.284719894255,3.48822893845693,0.436890880121319,7.9842109258227,1.41424021929421e-15,2.68257861121533e-14
"ENSG00000275880.1",79.7486136561765,1.24097265899957,0.173459850885844,7.15423570735265,8.4140384438767e-13,1.12432197719386e-11
"ENSG00000276141.4",76.2681578327069,1.05252874660711,0.170937707728354,6.15738189422626,7.39573589068066e-10,6.60676549463850e-09
"ENSG00000276170.4",477.167552428683,2.71550379963384,0.253041584890306,10.7314527009899,7.24481696374836e-27,5.2609079951906e-25
"ENSG00000276386.1",21.0685264965064,1.64038223316031,0.255676523309049,6.41585004336708,1.40039241836115e-10,1.39341468451188e-09
"ENSG00000276405.1",6.76633138810095,1.27077539691498,0.364960924811566,3.48194919105683,0.000497778132013203,0.00147158506879528
"ENSG00000276430.3",3.20909657434938,3.1970684478136,0.493147296031763,6.48298890319309,8.99231143354658e-11,9.21535664943212e-10
"ENSG00000276527.1",3.20262113366745,1.13743936181168,0.398233168234207,2.85621453093716,0.00428725343614757,0.0100599151211636
"ENSG00000276547.1",24.4854158639502,1.15652794829597,0.318402115155903,3.63228726583579,0.000280920142131335,0.000878345069819361
"ENSG00000276557.1",9.98154947857883,1.15963681227128,0.269123187440795,4.30894425448341,1.64035703930807e-05,6.67339587933744e-05
"ENSG00000276566.1",65.5597830256588,2.27428405872863,0.403080960615909,5.64225126201326,1.67840915464679e-08,1.18936258381033e-07
"ENSG00000276600.5",1958.50238993342,1.88633693595892,0.207974771186325,9.07002770191268,1.18986761281357e-19,3.76826355441267e-18
"ENSG00000276668.1",2.90947583689172,1.50569855158083,0.452694893314788,3.32607805790693,0.000880772592573134,0.00245397700533214
"ENSG00000276775.1",396.479416969333,1.58748398908501,0.347543232964331,4.56773097132334,4.93032263539212e-06,2.23404248486625e-05
"ENSG00000276819.1",4.77560243785817,1.36202222134795,0.330005433214416,4.12727211210185,3.67091919354275e-05,0.000138749937341634
"ENSG00000276850.5",640.461838251012,2.02609290764464,0.240086029585824,8.43902875623327,3.19985370159579e-17,7.46269205540054e-16
"ENSG00000276851.1",35.4847578970589,1.58611518321472,0.335817238563968,4.72314997883168,2.32219465058768e-06,1.12192589671202e-05
"ENSG00000276923.1",7.00920628049477,1.22228606801014,0.342838274958378,3.56519722938909,0.00036358267055001,0.00110953871106188
"ENSG00000276953.1",9.07828732619808,1.21947119382927,0.290719062346946,4.19467228596775,2.73266382364813e-05,0.00010578955427144
"ENSG00000277013.1",334.134732202244,2.07422084830432,0.238434021075512,8.69934935856915,3.33792430872665e-18,8.92057169347059e-17
