"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000006555",2942.40298231124,1.16823014630786,0.383647526208131,3.04506106908687,0.00232633068112098,0.0147801121492966,"TTC22"
"ENSG00000006576",1887.63024204064,-0.2803628570198,0.196766515796779,-1.42485044208111,0.154200437664448,0.309307336862671,"PHTF2"
"ENSG00000006606",39.2285895485911,1.69377107264233,0.651732155722025,2.5988760225677,0.0093529546014924,0.0415014555772984,"CCL26"
"ENSG00000006607",1796.19942924897,0.0217437844501947,0.243088233932034,0.0894481156018195,0.928725785969088,0.9621669311798,"FARP2"
"ENSG00000006611",270.11094131,2.00846978134791,1.19180176872445,1.68523812772782,0.0919426376323756,0.216273168641843,"USH1C"
"ENSG00000006625",2818.17196940082,-0.197331191434497,0.225055016600361,-0.876813120699754,0.380588151294154,0.560886214653556,"GGCT"
"ENSG00000006634",1344.02225782357,-0.0725519170153113,0.190526023204843,-0.380797939278392,0.7033531884883,0.821742867179898,"DBF4"
"ENSG00000006638",92.9536519061786,-1.64189073279316,0.367913783253931,-4.46270514323173,8.09313844933892e-06,0.000181235843634171,"TBXA2R"
"ENSG00000006652",718.44589298087,-0.630580411114639,0.291482099362349,-2.16335895924349,0.0305135815752688,0.0986043450789822,"IFRD1"
"ENSG00000006659",2.7008552709065,-0.0888177752963603,1.36199341484445,-0.0652116040564731,0.948005522095259,0.972038892044813,"LGALS14"
"ENSG00000006695",1038.5392188281,-0.129966013270933,0.153105754436833,-0.84886432746428,0.395956790560549,0.575611272165399,"COX10"
"ENSG00000006704",3545.25918842486,-0.309451918405456,0.216755617068862,-1.42765351408238,0.153391612426429,0.308364698138055,"GTF2IRD1"
"ENSG00000006712",6205.7462535981,0.349205607026145,0.184250330092975,1.8952780537757,0.0580555740831796,0.155494609627417,"PAF1"
"ENSG00000006715",2717.3485103062,0.173416376490551,0.127932733470986,1.35552779797267,0.175249458191939,0.337242480556326,"VPS41"
"ENSG00000006740",253.996109339011,-0.494005553413878,0.559596006825416,-0.882789632857404,0.377349942853795,0.557680250396125,"ARHGAP44"
"ENSG00000006744",4515.32735155461,-0.248501952789738,0.151931312973423,-1.63562038612282,0.101919061067301,0.232523742278852,"ELAC2"
"ENSG00000006747",771.224079371095,0.459831648845539,0.581962898044642,0.790139114349977,0.429446528959775,0.606836442202383,"SCIN"
"ENSG00000006756",3676.89782398044,0.45361496791835,0.355592808301682,1.27565844226384,0.202076285154381,0.371710572177276,"ARSD"
"ENSG00000006757",1556.94987041962,0.675480930068959,0.250449081863062,2.69707888343664,0.0069950697687688,0.0334708877384488,"PNPLA4"
"ENSG00000006788",2.93654256096026,0.761988706180509,0.832768897049318,0.915006202657665,0.360188373893434,0.541940265145949,"MYH13"
"ENSG00000006831",6046.8861742166,0.552390660360458,0.163475721449509,3.37903791133333,0.000727399765080237,0.00622657848452816,"ADIPOR2"
"ENSG00000006837",28.7973513310368,-0.405348145688235,0.224453346887394,-1.8059349584642,0.0709284997400426,0.179095938017175,"CDKL3"
