Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
TCGA-C5-A3HD-01B-11R-A213-07,0,0.102436829563972,0.0461893574596738,0,0,0.255741882494383,0.0387251230733583,0,0,0,0.0614077609683166,0.0369061241717488,0,0.14432906944181,0.105493393347141,0,0.0005537274561657,0.10403272944111,0.0896761680695991,0,0,0.0145078345127215,0.28,0.118960954376572,1.04671379582196
TCGA-FU-A770-01A-11R-A33Z-07,0,0.00348155542294486,0.0514445215029278,0,0.0557553872615767,0.287028239683677,0,0,0,0,0.156939309158748,0,0,0.0524791953791049,0,0.0362023774678933,0.0155427025809706,0.0516194531085317,0.0104726903728377,0.12254068122812,0,0.156493886832666,0.9,-0.0324392321927365,1.1118521256098
TCGA-LP-A5U3-01A-11R-A28H-07,0,0.0739515577397025,0.031549442751833,0.00842332321558066,0,0.237570753518323,0,0.150072395667058,0,0,0.00965277478862662,0.0378032443178426,0.0285672401460849,0.0349732876176781,0.228349403922149,0.0280468481836856,0.0537421919774766,0.0142827333317922,0.0482566662738686,0,0,0.014758136548298,0.1,0.219543452403887,1.03086760656838
TCGA-C5-A1M8-01A-21R-A13Y-07,0,0.0186678450350466,0.209244304534268,0.116979059163117,0,0.0649107154720109,0,0.0221134560398659,0.0405397622871895,0,0.0369937907682699,0,0.0795745191330086,0.0680356299099293,0.0424497628138185,0.292938561772736,0,0,0,0.00270854698173408,0,0.00484404608900623,0.65,0.0217132125809459,1.06689289260834
TCGA-C5-A7CK-01A-11R-A32P-07,0,0.0157711828153622,0.684076529911553,0.00743329720588345,0,0.110799227322454,0,0,0,0,0.0408868952242285,0,0,0,0.011369382190279,0.0807071982957551,0.00606907244161086,0.00953064976693551,0,0.026919749579928,0,0.00643681524601065,0.02,0.37665518205554,0.946101955855048
TCGA-DG-A2KL-01A-11R-A180-07,0,0.0262031952082544,0.0759983015116992,0.0360725470093676,0,0.123232294596101,0.022689022401833,0,0,0,0.0592661471026034,0,0,0.206390618871473,0.129162009499426,0.0569160104870571,0.0866861679512486,0.00907849701250235,0.161437062971756,0,0,0.00686812537667739,0,0.516242810158825,0.860384457644687
TCGA-BI-A0VR-01A-11R-A10U-07,0,0.0135539318237281,0.741937633221949,0.0499327237180429,0,0.0276042687471403,0.00614090425767956,0.0138739669305175,0,0,0.0190176978138909,0.00564705836955286,0,0.00369620740640808,0.0689838606063705,0.0128517651105191,0,0.00900974646137503,0.0190727870979832,0,0,0.00867744843484239,0,0.951354090773175,0.483787357191899
TCGA-Q1-A73P-01A-11R-A32P-07,0,0,0.626243651943874,0.08497952815902,0,0.0737504215342866,0,0.0258104977814964,0,0,0.00602289471333412,0.0113854190600586,0,0,0.0816919352170873,0.0669974478262885,0,0,0.0166848109687749,0,0,0.00643339279577957,0,0.612555752347349,0.79748990853987
TCGA-EA-A3Y4-01A-51R-A24H-07,0,0.0101715059334597,0.171293690193175,0.313868648072903,0,0.00876904778735941,0.0609028883225312,0.0717633594247742,0.0610580113398792,0,0.125214477484311,0,0.0169817332213184,0,0.0705419583305183,0.0662003035547199,0.00928595407015638,0,0,0.013948422264895,0,0,0,0.546823857877033,0.835756723779011
TCGA-EA-A439-01A-11R-A24H-07,0.00232411067199778,0,0.38958219881598,0,0,0.148650425709131,0,0.0500283704694454,0,0,0.0427481587118756,0.028214297281827,0,0.0375194059368438,0.167112782541721,0.0585601162103807,0.00408644421563816,0.00957195064138935,0.06160173879377,0,0,0,0.03,0.318295640501418,0.959953506585947
TCGA-JW-A5VL-01A-11R-A28H-07,0,0.0570890816088228,0.0444838838506333,0,0,0.30992140286663,0,0.0492338567505825,0.0317566184779193,0,0.0882795819697721,0.00897758953408232,0.0328373731484697,0.0357054503503833,0.21678275998408,0.0629742048252367,0.0481047731382452,0,0,0,0,0.0138534234951438,0,0.472448711727139,0.884031202733696
TCGA-EA-A3HT-01A-61R-A21T-07,0,0.0268668808555413,0.54627452263651,0.0120589330524033,0,0.107060587302081,0,0.000538528889441748,0,0,0.043420915285651,0,0.0275430229000971,0,0.0457641124486274,0.106114599800363,0.0370707103903809,0.0223208699696512,0,0.00842111334792917,0,0.016545203121323,0,0.674060454630297,0.77079687654688
TCGA-EK-A2PL-01A-11R-A18M-07,0,0.12617858693717,0.275196462203045,0.00866054090030007,0,0.182391499667105,0.00683895671430211,0.0541089890268337,0.00431497399118316,0,0.0245745834678052,0.0250922687349937,0,0.0316163699435852,0.128929221678644,0.0697913147145447,0.0199101064657185,0.00230290325128146,0,0,0.0205684084103394,0.0195248138931486,0.29,0.117068083531041,1.0410467305403
TCGA-Q1-A6DW-01A-11R-A32P-07,0,0.0121375477121615,0.560311457871416,0.00911028765475736,0,0.110055498373874,0.0161888891962332,0.00732541666083428,0,0,0.0704137861470708,0.00744197014021737,0.00131906701407377,0.0150488460308807,0.0120210618692977,0.0688814867238828,0.0154734434072761,0.0328330712777228,0.0583660271873543,0,0,0.00307214273294738,0,0.653885794384094,0.782715390367942
TCGA-EA-A5ZE-01A-11R-A28H-07,0.000981009135491976,0,0.483696465218423,0.0100650767361439,0,0.142721582832664,0,0,0.0240417342316918,0,0.0431702953315721,0,0,0,0.0352737175996357,0.210497960662931,0.00905600792182191,0.0084123371289454,0.00655752510240708,0.00690208296302967,0,0.0186242051352422,0,0.750682447615153,0.733513607341786
TCGA-DS-A0VK-01A-21R-A10U-07,0,0.0710886381965969,0.156851057659449,0,0.101332919592747,0.09611465043792,0,0.0412243504148975,0.0136487749508296,0,0,0.0504670224987821,0,0.0181680410998701,0.107740417139332,0.0763581209342842,0.240087783219865,0,0,0,0.00562939297899512,0.0212888308764322,0.08,0.246209783294668,0.979679077786818
TCGA-EA-A3HR-01A-11R-A213-07,0,0.00918143628030121,0.040987902676824,0.034943051108156,0,0.207166836206059,0,0.0141673470631695,0.0413136269124745,0,0.0860545961925995,0,0.132595265346589,0,0.0532387939957564,0.049909517382896,0.118360642292281,0.00563091823177312,0.0973808140302317,0,0,0.109069252280888,0.46,0.0614466737217107,1.03972657294139
TCGA-DS-A3LQ-01A-21R-A21T-07,0,0,0.659349597518177,0.0283600462665995,0,0.0123869360865996,0.00953896959481871,0.0145522940900101,0,0,0.00602880475881755,0,0,0.0516670967322879,0.0602263916775734,0.130102862156676,0.0115038525470058,0,0.00426772918777771,0,0,0.0120154193836567,0,0.872501561391523,0.601369482013858
TCGA-FU-A3WB-01A-11R-A22U-07,0,0.0236516009211773,0.362311589017833,0,0,0.066946668573429,0.00673501944314595,0.04076523812924,0.0327563929209383,0.002702682460668,0.0852385539659221,0,0.011714050600106,0.0264895239137296,0,0.0540739353882716,0.0257509362829921,0.126561348392044,0.13299680177863,0,0,0.00130565821187314,0.36,0.0915149369376177,1.0372864693851
TCGA-IR-A3L7-01A-21R-A213-07,0,0,0.0584642552801872,0.0718387963958588,0,0.0870340843107218,0,0,0.102569732945027,0,0.053151563367666,0,0.134880604336009,0,0.025430140039439,0.296025626072363,0.00701858971698593,0.0448266415728391,0.118759965962903,0,0,0,0.99,-0.0800306177340017,1.09388459703489
TCGA-FU-A3HY-01A-11R-A21T-07,0,0.0305350283876141,0,0,0,0.195770707262768,0,0.00127370126881803,0.0146008857482142,0,0.0542798949703783,0.0057457805939002,0.0351529385898488,0.46192556681583,0,0,0,0.0780020062592343,0.122713490103395,0,0,0,0.1,0.212316949395101,1.0314564955709
TCGA-EA-A50E-01A-21R-A26T-07,0,0.0519147589473631,0.136722111034301,0.00774430860036249,0,0.0914563262179279,0,0.0418636890154273,0,0,0.0378537083982277,0,0,0.114761418440501,0.0960265428925836,0.337972115016536,0.0142031076431804,0,0.0592967088240015,0,0,0.0101852049695882,0.09,0.23559728685663,0.988928999732865
TCGA-EA-A3HQ-01A-11R-A213-07,0,0,0.165218414906889,0.0711374183334254,0,0.185583958711809,0.0229447525524578,0.01156925466136,0.00535427931055146,0,0.0519939588171395,0,0,0,0.141485908781262,0.19998469534493,0.0951269860260117,0.00463065643484304,0.0375262778993449,0,0,0.00744343821997565,0.01,0.45879965382265,0.887036864857072
TCGA-LP-A4AW-01A-11R-A24H-07,0,0,0.493849502070699,0.0627707654356185,0.0314935265335294,0,0,0,0.0328589371807757,0,0.00267671821357853,0.0170565372622541,0,0.112062366252107,0.0257015338166601,0.125869578995597,0.0492484248462214,0,0.00359138472770033,0,0.0128465959866943,0.0299741286785648,0,0.53908739680289,0.849679790693171
TCGA-MU-A51Y-01A-11R-A26T-07,0,0.0382075708317976,0.196603495640569,0.112677395397949,0,0.203618615605516,0,0.0452962405800839,0.020926096481704,0,0.0234458258632198,0.00442083640314963,0.0492629416907057,0.020894609554838,0.175530816066561,0.0736863822542423,0.0179977935427282,0.0174313800869357,0,0,0,0,0,0.628654219290791,0.787109888548821
TCGA-C5-A2LV-01A-11R-A18M-07,0,0.0089683149781488,0.0602575307127357,0.0445641899306219,0,0.073169934231779,0.0249908645428751,0.000924866645600077,0.0148123624788384,0,0.0399432430649063,0.00493175283077208,0,0.414050690480349,0.0585174290947106,0.125908764760797,0.0519158400274932,0,0.0770442162203726,0,0,0,0,0.618981658827094,0.788560920462846
TCGA-IR-A3LL-01A-11R-A213-07,0,0.0486479286766969,0.0759635614990777,0.139985120438977,0,0.125778692265728,0.117613487061117,0.0257999367686314,0.00394201581172706,0,0.115182994515954,0,0.0246358082116367,0,0.185956490145937,0.116620523699871,0.0158913558448339,0,0,0,0,0.00398208505981192,0,0.499025798572417,0.866230462346984
TCGA-EA-A5ZF-01A-11R-A28H-07,0,0,0.377266495888399,0.00382357046002606,0.0948513252436264,0,0.00267257424304627,0.0189561478431273,0.0556263244896611,0,0.0356844938815103,0.0025448987440665,0,0.109399194267511,0.0120845047125794,0.0852815810741983,0.00859978338530269,0.0396206739747224,0.13898968954471,0,0.00755182232208917,0.00704691992542416,0.8,-0.00468530887873832,1.07286759477219
TCGA-BI-A20A-01A-11R-A14Y-07,0,0.0132938586952564,0.386153944419837,0.103321923446116,0,0.070180215749084,0.0172750933009562,0.0103992236855822,0.0394510730998064,0,0.000736899132048277,0.0121166409164419,0,0,0.125506916144035,0.113747532325977,0.0186424118028359,0.00472344799116458,0.0768901284107523,0,0,0.00756069088010674,0,0.618590834917679,0.806122164859266
TCGA-C5-A1BL-01A-11R-A13Y-07,0,0.0570024727301055,0.373449295375502,0.0518970562282983,0,0.096783275770438,0.0202478235375469,0.0271826666885264,0,0,0.0692003079879869,0,0,0,0.0854587062619099,0.105600680118211,0.0116117117985677,0.0642001339514352,0,0,0.0194564560397131,0.0179094135117589,0,0.606520452284422,0.813800547689922
TCGA-C5-A2LS-01A-22R-A22U-07,0,0.0123467195239341,0.452475705862509,0.0829410520956833,0,0.1065252089091,0,0,0.0271314555664611,0,0.00311185149945815,0.0321370913410814,0,0,0.00480645951848705,0.0886897011566096,0.0674713643915816,0.0332480587971943,0.0571184927299515,0,0,0.0319968386079488,0.69,0.0153591662132903,1.07803242307906
TCGA-C5-A0TN-01A-21R-A14Y-07,0,0.0253247562213432,0.0185836903408243,0.0466347013605117,0,0.159515738679564,0.00582001234058442,0.015689728786943,0.000721312859469915,0,0.0614967283351376,0.00484037476095584,0,0.374964705794018,0.0849958258672908,0.0982104661693278,0,0.0899793780602135,0.00194102565116018,0.0105591566377426,0,0.000722398134912963,0.03,0.326343943030373,0.971032593948237
TCGA-EX-A69M-01A-11R-A32P-07,0,0.00926387428079635,0.580297154382014,0.118573256480214,0,0,0.00644683502386316,0.0518348826208085,0.00258142698520627,0,0.0188259525493855,0.00319889765936206,0.00165945563323167,0,0.0982515188776143,0.068986265569025,0.00798836372057,0.00507303905730392,0.0212086488578347,0,0,0.00581042830277103,0,0.864545238966261,0.61808380743377
TCGA-JX-A3Q0-01A-11R-A32Y-07,0,0.018501428906623,0.524859956829838,0.06971575867442,0,0.0523121049887065,0.0119320636157764,0.0452101579369838,0.0130966388177318,0,0.0301175001912684,0.00175415457307987,0,0.0079219272787512,0.105579497264138,0.066469237723664,0,0.0191676717177724,0.0259263838737433,0,0,0.00743551760750304,0,0.755173145022908,0.709072517758329
TCGA-C5-A1BE-01B-11R-A13Y-07,0,0.012462003024546,0.412403819157262,0.0636682383139243,0,0.0803007520848588,0.0404386726109266,0.0135309015911979,0.00441269609772899,0,0.0498432996480256,0,0,0.125237100745949,0.0948362177503106,0.0513795907643426,0.0143244561410874,0.010156174823865,0.0265557634105615,0,0,0.000450313835412913,0.1,0.215671443043182,1.00041718638697
TCGA-EA-A556-01A-11R-A26T-07,0,0.0243354220801809,0.0354502864226821,0.0391519536844824,0,0.163648036287429,0.0267755701081838,0.0427905830527936,0.0328322135462255,0,0.0824189281613413,0.00959358429502923,0.02235432582079,0.0164831291419342,0.0739269241779344,0.220096460375531,0,0.2073221830176,0.00095890936811444,0,0,0.00186149045974845,0.36,0.0898665063986864,1.07241682354443
TCGA-EA-A5ZD-01A-11R-A28H-07,0,0.0144899330091681,0.335132362739362,0.0530010836828072,0,0.074684856714712,0.0256358806449802,0,0.0103188711315599,0,0.0259406086099886,0,0.039264999877786,0,0.112527755093537,0.137524256403468,0.0416887131666352,0.0270073398709429,0.053555578959874,0,0,0.0492277600951782,0,0.543877552150621,0.851329443424696
TCGA-BI-A0VS-01A-11R-A10U-07,0.0202836582992157,0,0.386975779683471,0,0.0425298563050125,0.0956333733553641,0.0122594196309268,0.000902655396133782,0,0,0.0691898177919665,0,0,0.114426294315281,0.0680552357944778,0.126725088019231,0.0336561740687002,0,0,0,0.0220746582985851,0.00728798904163399,0.02,0.39189926091353,0.920298024528045
TCGA-EK-A2H0-01A-11R-A180-07,0,0.0214766054612235,0.0107886954557829,0,0,0.239466959400006,0.0145348825693321,0,0,0,0.174053536860218,0,0.0181065029086401,0.0754719414133467,0.130892271961184,0.13817707595824,0.0476242633532665,0.0350873585447043,0.0943199061140561,0,0,0,0.13,0.182429308131015,1.02234477287884
TCGA-FU-A3TX-01A-11R-A22U-07,0,0,0.391726347344671,0.0785673741626296,0,0.169378613214234,0,0.0498329407567899,0.00226442047152275,0,0,0.039904619897634,0,0.0765259355821653,0.0676335555509642,0,0.0718969229406105,0.0137677169799228,0.0278148150878729,0,0,0.0106867380109832,0.02,0.393138589790249,0.919413363536504
TCGA-C5-A1MF-01A-11R-A13Y-07,0,0,0.69701743764444,0.0551952913813628,0,0,0,0.029123689108387,0.0196820445583456,0,0.000609094778634584,0.0433379115029196,0,0.0095745000324348,0.0207715726404723,0.0644545216383754,0.00385361132898332,0.0110865512774366,0.0369077699033621,0,0,0.00838600420484601,0,0.81667877358789,0.642330997681775
TCGA-EK-A2PG-01A-11R-A18M-07,0,0,0.654791710013671,0.00463154785417031,0.0018405472003856,0,0,0.0545281833141487,0.0146555713592507,0.014250821915421,0,0.02302007673447,0.173588532578971,0,0.0021452007354869,0,0.00340315153387363,0.0214084818829065,0,0.0144098270980999,0,0.0173263477791445,0,0.495321620796103,0.874760852530901
TCGA-IR-A3LC-01A-11R-A213-07,0,0.00202079313990253,0.0793026235008508,0.00500946119880869,0,0.0903063013773086,0.0464018333493254,0,0.0486366433600806,0,0.263648204810076,0,0,0.0611819956828007,0.0269541738357547,0.267274415334763,0.00276648552814941,0.00181947477704331,0.104677594105136,0,0,0,0.05,0.267357295057436,0.984539606622932
TCGA-Q1-A73Q-01A-21R-A32P-07,0,0.0487758608945776,0.305271223399484,0.0337980467890738,0.00311517592837149,0.148260348038598,0.00800396733071331,0,0,0,0.066528133778201,0,0.0019632705833996,0.0259562862304067,0.0181795906516025,0.0387053150679627,0.103397566269249,0.0427530486889314,0.124919779467022,0.028986414953725,0,0.00138597192868312,0.23,0.130405363917167,1.01660366691462
TCGA-MU-A5YI-01A-11R-A32P-07,0,0.07263291219028,0.296088455237692,0.0165570467387833,0,0.206785468305938,0.00349263986613584,0.0389110275643276,0,0,0.0103678813898081,0.0197576447119435,0.0252266597961967,0.0126251153823599,0.107931788943619,0.115529884128255,0.0337608877380495,0,0.0403325880066122,0,0,0,0,0.528850968182252,0.855995561794372
TCGA-EK-A2RL-01A-11R-A18M-07,0,0,0.198533464630367,0.141450239154524,0,0.270388623296933,0.0287499015120585,0,0.0835477341932096,0,0.042371392283353,0,0,0,0.0296031292137758,0.116456694889457,0,0.0203328664385182,0,0.00359832837129909,0,0.0649676260165043,0.94,-0.0402113613310742,1.12149343190121
TCGA-FU-A40J-01A-11R-A24H-07,0,0,0.244439626642646,0.046325606020922,0,0.282274057564545,0,0.00673149067197358,0.016466208403269,0,0.0678554698781411,0.0529510261523756,0,0.0483455353283275,0,0.00734907770129493,0,0.0637476837955493,0.130266155657418,0,0,0.0332480621835379,0.41,0.0734442462207858,1.057389291582
TCGA-EX-A1H5-01A-31R-A13Y-07,0.0033913850402464,0,0.478995374373563,0,0,0.177955848230539,0,0.0513302015598751,0.0194175790693128,0,0.0272991025123948,0,0,0.00852305378152785,0.081592581821022,0.0544080926761141,0.00547103812147987,0.0162152425579096,0.0629828624205019,0,0,0.0124176378355136,0,0.477495090064131,0.879645245522174
TCGA-FU-A3YQ-01A-11R-A22U-07,0,0.0213237940246506,0.498234199703507,0.0385969915133349,0,0.0727120682560379,0.011699408478991,0.0123760853161779,0,0,0.0261847055817031,0.00429491834886518,0.0575621493276223,0.03478740656336,0.141022056670942,0.0329231438822617,0.0252694766493783,0.00164702916104229,0.00700602926874831,0.00448921044828345,0,0.00987132680509411,0,0.708462447995095,0.740430190568197
TCGA-EA-A1QS-01A-61R-A22U-07,0,0.0145559428148964,0.360732624964538,0.0470889333287053,0,0.152953031778944,0,0,0,0,0.0274692319352481,0,0,0,0.0436711913940572,0.202559591858503,0.0699485431065984,0.0021047217785554,0.0725827913217558,0,0.00411689732097845,0.00221649839721929,0.03,0.360828911750357,0.933689588624589
TCGA-IR-A3LF-01A-21R-A22U-07,0.00774893356947611,0,0.200240866649303,0.0403479709937005,0,0.27633355668519,0,0.0668118515205946,0.0459640843812516,0,0.0421921072456533,0,0,0.0398739601339106,0.183368278713725,0.0449497979548253,0.0116564727334928,0,0.0405121194188782,0,0,0,0.0600000000000001,0.256550188227988,0.999169928315705
TCGA-IR-A3LI-01A-11R-A32Y-07,0,0.0259571281168855,0.176285810897004,0.0356104718128114,0,0.121153120572527,0,0,0.0803596068307899,0,0.0845904299010217,0,0,0,0.0185862226548013,0.108302001380506,0,0.1151670500345,0,0.117721688544597,0,0.116266469254556,0.99,-0.0873099644164819,1.10381582927753
TCGA-Q1-A6DT-01A-11R-A32P-07,0,0.0216508845557783,0.163346085169718,0.0155765097206315,0,0.16837421820346,0.0185581513887291,0,0,0,0.0936100530609331,0,0.0804540678468407,0.124879440620646,0.0534683727288888,0.153671795662434,0.0341887232878349,0,0,0.0546695190786868,0.00429380587892097,0.0132583727964988,0.26,0.124705475950867,1.02459552629255
TCGA-HM-A6W2-01A-21R-A33Z-07,0.00158587402386491,0,0.417641517758286,0.0714057649373886,0,0.0249430109226986,0.174867611805157,0,0,0,0.0273393517929681,0.00330576489660836,0,0,0.0140601979995931,0.250828072293658,0,0,0,0,0.0061691385786405,0.00785369499113623,0.05,0.2652046240576,0.97745134623108
TCGA-DG-A2KM-01A-11R-A180-07,0,0.012727409395513,0.530848505462237,0.16421472523558,0,0.0263235816135094,0.0504731360042295,0.00879482490021608,0,0,0.0692905849791913,0,0,0.023531508450258,0.0345767796544807,0.0713067449701834,0.00532766453886796,0,0,0,0,0.00258453479573326,0,0.799498996959612,0.679733370855477
TCGA-EK-A2PK-01A-11R-A18M-07,0,0,0.877779318758876,0.0437249948922051,0.0152384952269777,0,0,0,0,0.00559646619504453,0,0.0222093113564293,0,0,0,0.00134962875023023,0,0.0111205641420955,0.00215156614881159,0,0,0.0208296545293299,0,0.973546520827883,0.40059518187573
TCGA-C5-A1MP-01A-11R-A14Y-07,0.000972332629612718,0,0.593013454603698,0.0521191703288252,0,0.0719329847991772,0,0,0.0024988363542396,0,0.00327774993926928,0.0144543608550121,0.00503585964369685,0,0.0332912135045417,0.0942241839667117,0.0810006667846575,0,0.0325273032876629,0,0,0.0156518833028949,0,0.885998226349311,0.622036586876286
TCGA-C5-A3HL-01A-11R-A213-07,0,0,0.163676159635283,0.0767836559068194,0,0.166177884507011,0,0.012971146309653,0,0,0.0483299391129427,0.0349909306952308,0.0840144133758818,0.0632076113195784,0.132498297118434,0.0483495820591515,0.0596378258397934,0.00797080743040012,0.0921033369258848,0,0,0.0092884097639359,0.14,0.169608488304475,1.01206528503704
TCGA-JW-A5VG-01A-11R-A28H-07,0,0.00222596337628241,0.0195707135317302,0.0594621163575408,0,0.230816535165604,0,0.00636891793152415,0,0,0.112588533552015,0.037458615865144,0,0,0.0620178641149698,0.113470220611563,0,0.240192095206535,0.115828424287092,0,0,0,0.01,0.448780603738013,0.895858707739598
TCGA-EA-A5O9-01A-11R-A28H-07,0,0.154787176446972,0.100806300199012,0.016067861917826,0,0.216366353024947,0.0221511263471059,0.0986397311848988,0,0,0.0788580052609429,0,0.0575386505071905,0,0.0478618416663849,0.0129959701629373,0.00805034690075852,0.138848493599225,0,0,0.0307240181428943,0.0163041246389048,0.0600000000000001,0.259522332640762,0.978734793706307
TCGA-LP-A5U2-01A-11R-A28H-07,0,0.035817244483383,0.417827310317943,0.144573147347791,0,0.0715465390255484,0,0.0669107071832896,0,0,0.00944891888899282,0.01698699064091,0,0,0.119736592042202,0.0403326856334207,0.0279471999106347,0,0.0366348582345191,0,0,0.0122378062913649,0,0.542292323661713,0.842179366587849
TCGA-EX-A1H6-01B-11R-A22U-07,0,0,0.367587849626026,0.105274931438914,0,0.16863724482796,0,0.00896187127220423,0.071621796349744,0,0.090375488770215,0,0,0.0454438610650635,0.0184852570836508,0,0,0.0635114976363199,0.0523146568644669,0,0.00778554506543516,0,0.05,0.263788326267019,0.982460488294641
TCGA-C5-A1BF-01B-11R-A13Y-07,0,0.0010264001401267,0.516759323046617,0,0,0.155725856543029,0.0263331702834642,0,0,0,0.0771658819898272,0.0187335259371684,0.0150059609668852,0.016498142269152,0.0168499847429722,0.117215504389837,0,0.0213631254703614,0.0130219605842047,0,0,0.0043011636363555,0,0.650887092113105,0.785707093708096
TCGA-C5-A1MJ-01A-11R-A14Y-07,0,0.00243076322633654,0.158777547100451,0.0569927986253253,0,0.0911040482177684,0.0178430049481736,0,0.0232059420432043,0,0.0499319858771144,0,0.00551482359946749,0.146418980730641,0.125018822319908,0.180622658284707,0.141423436444878,0,0,0,0,0.000715188582023751,0.01,0.43955428313386,0.896239072379691
TCGA-C5-A1MN-01A-11R-A14Y-07,0,0.0766652295184935,0,0,0,0.104275799239829,0,0,0.013484759469145,0,0.10803396936383,0,0,0.480495447536583,0.0110616324368412,0.0170306601348265,0,0.0473470095799366,0,0.11421178351631,0.00426712384150299,0.0231265853627016,0.02,0.395000987003249,0.940147831729411
TCGA-C5-A1MH-01A-11R-A14Y-07,0,0.0326667069490523,0.478162802854133,0.0822262314542729,0,0.00154680550966769,0.0132646315455736,0.0393052354562523,0.00284911526479614,0,0.011907720727331,0.00817189101992578,0,0.0332604323418447,0.157268986106872,0.0721716933253408,0.0158881252243832,0.00206403571695093,0.0434737681594832,0,0,0.00577181834412024,0,0.563881436287815,0.827970952115551
