"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000151632.17",11768.0136268282,-2.42721148508621,0.361699287730058,-6.71057855910869,1.93854245227762e-11,5.47389711684801e-10
"ENSG00000116962.15",7329.47182660281,-1.24140531038494,0.185147586972389,-6.70494998441468,2.01475363661028e-11,5.67696573727183e-10
"ENSG00000254968.7",18.8326864636371,-2.37953104912148,0.355270100539734,-6.69780835906665,2.11568462171555e-11,5.94024906713266e-10
"ENSG00000197614.11",2335.22606189488,-2.11683181089444,0.316091290342261,-6.69690015375732,2.12886968138306e-11,5.97303881942189e-10
"ENSG00000251281.1",23.2482806338689,-2.89701480328034,0.432700483394447,-6.69519659546912,2.15381876836959e-11,6.03876556379154e-10
"ENSG00000255399.4",10.7211933806822,-3.56262203675671,0.532367268758634,-6.69203808315259,2.20083568507866e-11,6.15995242070002e-10
"ENSG00000261122.6",9.43776041318925,-4.85235144032238,0.72509946727879,-6.69198042377919,2.20170326147861e-11,6.15995242070002e-10
"ENSG00000171914.16",1087.33114547001,-1.12980810327546,0.169047705987752,-6.6833684413163,2.33511493975979e-11,6.50109773783546e-10
"ENSG00000248554.1",93.4259688714603,-1.2148722128936,0.18194120530177,-6.67727912914834,2.43419064577397e-11,6.75321820515808e-10
"ENSG00000173599.15",4727.21385845923,-1.16449102429982,0.174416224428359,-6.67650631766849,2.44705522056441e-11,6.77942028087184e-10
"ENSG00000169432.18",466.745050303076,-2.63706928403991,0.395123356854746,-6.67404049467353,2.4885490117556e-11,6.88475405241107e-10
"ENSG00000185962.1",470.863069060977,-3.24065348820797,0.485738188592127,-6.67160533043685,2.53020257080905e-11,6.98085178996482e-10
"ENSG00000017483.15",5029.51230911796,-1.74545446501146,0.261642971117929,-6.67113073037511,2.53839972115553e-11,6.99825152609255e-10
"ENSG00000259107.2",13.8824676488996,-2.99323287618265,0.448915060820364,-6.66770428845204,2.59835646496649e-11,7.15857137273081e-10
"ENSG00000267069.1",14.6576736086783,-2.28830391460365,0.343416182652057,-6.66335493258371,2.67646225300483e-11,7.34465466470662e-10
"ENSG00000052850.8",71.6982752221228,-2.55234351483728,0.383254928727052,-6.65964955314381,2.74481276711772e-11,7.50228507964045e-10
"ENSG00000163915.7",16.8695245503902,-2.02135677111126,0.303658254897192,-6.65668309197002,2.80076178533651e-11,7.64712127959132e-10
"ENSG00000196805.7",2486.11294746584,-3.00352891502527,0.451575087535055,-6.65122810786614,2.90657394754256e-11,7.8880757570453e-10
"ENSG00000153930.12",22.097188380831,-2.55112651278438,0.383754475304029,-6.64780915131546,2.97487684023669e-11,8.06144855305424e-10
"ENSG00000227300.12",1483.96924189236,-2.66695960354507,0.401339694415855,-6.64514285691774,3.02923123470208e-11,8.203133353809e-10
"ENSG00000212719.13",688.625847091772,-1.0134744628213,0.152819470687066,-6.6318412062598,3.31525133159972e-11,8.93495166833927e-10
"ENSG00000172296.13",965.57606986241,-1.82570449398629,0.275333608516242,-6.6308813654276,3.33688351677828e-11,8.98714314012736e-10
"ENSG00000230088.1",144.213456224822,-2.22681644214802,0.336013248452636,-6.62716857862798,3.42186777563295e-11,9.19728460779447e-10
"ENSG00000140022.13",4849.85847772022,-1.01476743079752,0.153175303163026,-6.62487626818987,3.47539164549581e-11,9.32849707418291e-10
"ENSG00000111405.9",468.074380036742,-2.64258682893215,0.398912664317234,-6.62447464147352,3.48485332901952e-11,9.34756496813118e-10
"ENSG00000186732.14",70.8712338270495,-3.48361741123338,0.526021518947712,-6.62257585621638,3.52992807316516e-11,9.44929091564029e-10
"ENSG00000006606.9",140.43585294302,-2.20943509654035,0.333892634954928,-6.6172022537682,3.66060514410071e-11,9.75956226885491e-10
"ENSG00000259178.1",34.0384647640108,-1.82111698724022,0.27564470545751,-6.60675482308851,3.92835814645083e-11,1.04523327997344e-09
"ENSG00000267013.6",84.1240226553939,-2.15524849581693,0.326324886516372,-6.60460965397073,3.98566110866383e-11,1.05834919392483e-09
"ENSG00000184613.11",5229.50150259309,-2.00653725325087,0.304099125192703,-6.59829998517543,4.1589908188122e-11,1.09995457646304e-09
"ENSG00000204941.14",21.7545760195438,-2.62496283333734,0.398439894390935,-6.58810242219826,4.45483307533835e-11,1.17428096590285e-09
"ENSG00000117122.14",2425.23127590876,-1.20489496264847,0.183001269427645,-6.58407980675162,4.57711233678328e-11,1.20491114602771e-09
"ENSG00000238837.3",59.1680864893002,-2.24132168898702,0.34051445221065,-6.58216317820335,4.6365230481544e-11,1.21974091734626e-09
"ENSG00000286460.1",10.262143914319,-3.3412610307766,0.508017833580077,-6.57705460304461,4.79858596117916e-11,1.25653857616214e-09
"ENSG00000112273.7",5.09117971950751,-4.21306415038011,0.640736002764145,-6.57535105285934,4.85385110390468e-11,1.27017113540793e-09
"ENSG00000139209.16",328.208330094409,-1.83674282406951,0.279751764086702,-6.56561659250254,5.18179893413696e-11,1.35241881990691e-09
"ENSG00000169509.6",2456.58148431715,-2.69221455071997,0.410110367561888,-6.5646098310687,5.21692801789167e-11,1.35979691827295e-09
"ENSG00000232000.3",75.9086373796992,-1.33823028187238,0.204081417080039,-6.55733530773918,5.47777530760753e-11,1.42684889664981e-09
"ENSG00000154102.11",840.371666114347,-1.02009181067103,0.155690253913752,-6.55205952221087,5.67489119567242e-11,1.47238914563111e-09
"ENSG00000183674.12",16.2153728494212,-2.5099903654302,0.383882599942406,-6.53843223372661,6.21670417074431e-11,1.60247878315447e-09
"ENSG00000250697.2",66.0586442198774,-2.47345431772039,0.378450310662789,-6.53574392207148,6.32941328924324e-11,1.62835554738513e-09
"ENSG00000214514.8",346.091691893985,-1.88885512734584,0.289161293857471,-6.53218521105687,6.48169293373676e-11,1.66645081944224e-09
"ENSG00000250033.5",14.7308932362936,-2.60988352807831,0.399718303424596,-6.52930702877019,6.607468053627e-11,1.69768678539237e-09
"ENSG00000049323.16",11963.8313050324,-1.24828564235792,0.191191981918801,-6.52896439395698,6.62259909300119e-11,1.70047241607534e-09
"ENSG00000186395.8",43345.0987681587,-2.61669419018385,0.400942871337842,-6.52635170056179,6.73909758813992e-11,1.72926552674309e-09
"ENSG00000176749.9",1535.06338091734,-1.06600819394826,0.163437588062582,-6.52241755758216,6.91830917311094e-11,1.77198707936018e-09
"ENSG00000118113.12",30.9999332535061,-2.4084962370933,0.369641941849486,-6.51575474645141,7.23250636473827e-11,1.84512686505823e-09
"ENSG00000237548.1",31.8071398928718,-2.22028923012451,0.340781932977984,-6.51527858511194,7.25548736541801e-11,1.84979933506108e-09
"ENSG00000162641.20",38.6086922883369,-1.89487407653597,0.290936373004601,-6.51301883283601,7.36552715014678e-11,1.87664732562705e-09
"ENSG00000140465.14",40.717485457855,-3.59152089889202,0.55208520929154,-6.50537424014822,7.75001961329465e-11,1.96451104583802e-09
"ENSG00000183287.14",223.959450478115,-2.08646860176298,0.32102337429966,-6.49942891639835,8.06254862785872e-11,2.03721950510809e-09
"ENSG00000175906.5",3114.24811988046,-1.18396181116198,0.182236639562609,-6.49683737586272,8.20260451188886e-11,2.06733792672495e-09
"ENSG00000187686.4",6.81781433507401,-1.68867122454959,0.260036026262756,-6.49398950145182,8.35925758197236e-11,2.09881422949521e-09
"ENSG00000231106.2",66.0689602075517,-2.14718019709743,0.330840073801633,-6.49008499008148,8.57879652925422e-11,2.15121055282912e-09
"ENSG00000186847.6",810010.371026765,-1.87163522950268,0.288412199441088,-6.48944542959595,8.61529042664158e-11,2.15899613757399e-09
"ENSG00000095752.7",452.142689853011,-1.56517490659276,0.241375134470148,-6.48440822219958,8.90807295787349e-11,2.22673740488584e-09
